,CHLA,DO,PH,PHEO,SALINITY,SECCHI,SIGMA_T,SPCOND,TSS,WTEMP,SampleDepth,Latitude,Longitude,timestamp
14623,10.146,10.65,8.14,1.89036,9.7,1.5,10.17234,16639.0,5.02,7.962,6.0,37.41153,-76.15966,1544699.4
14624,,,,,,,,,,,0.0,37.41153,-76.15966,1544699.4
14625,16.9812,10.57,8.16,2.15736,14.96,1.4,8.65938,18621.0,6.74,5.95,7.0,37.23653,-76.20799,1544601.12
14626,8.2236,,,2.39232,,,,,8.0,,9.0,37.23653,-76.20799,1544601.12
14627,7.9032,,,2.03988,,,,,6.92,,9.0,37.23653,-76.20799,1544601.12
14628,10.68,10.96,7.95,2.01852,9.34,1.4,12.47724,16102.0,7.92,6.643,6.0,37.58847,-76.16216,1547567.94
14629,9.5052,11.44,7.95,2.60592,11.65,1.3,12.93804,19746.0,6.14,5.494,8.0,37.4868,-76.15633,1547560.02
14630,10.4664,,,3.21468,,,,,8.3,,10.0,37.4868,-76.15633,1547560.02
14631,11.4276,,,3.07584,,,,,9.68,,10.0,37.4868,-76.15633,1547560.02
14632,,,,,,,,,,,0.0,37.4868,-76.15633,1547560.02
14633,8.6508,10.87,8.02,2.26416,11.86,1.2,9.44826,30073.0,17.94,5.615,6.0,37.41153,-76.15966,1547557.2
14634,11.1072,11.38,8.06,2.05056,11.85,1.1,9.35479,20072.0,7.96,5.447,4.0,37.23653,-76.20799,1547552.46
14635,16.3404,12.26,8.24,0.92916,16.35,1.4,15.15587,27035.0,5.56,4.612,8.0,37.58847,-76.16216,1549904.34
14636,24.2436,,,0.676,,,,,10.04,,11.0,37.58847,-76.16216,1549904.34
14637,18.0492,,,0.676,,,,,7.9,,11.0,37.58847,-76.16216,1549904.34
14638,12.1752,12.28,8.47,0.676,10.98,1.6,7.79858,18752.0,11.82,5.797,6.0,37.4868,-76.15633,1549897.02
14639,14.3112,13.09,8.28,0.676,10.77,1.7,15.3813,18540.0,5.74,5.712,5.0,37.41153,-76.15966,1549894.74
14640,,,,,,,,,,,0.0,37.41153,-76.15966,1549894.74
14641,,,,,,,,,,,0.0,37.23653,-76.20799,1550160.24
14642,10.7868,12.66,8.57,0.676,11.72,1.9,9.34527,16946.0,4.54,5.483,6.0,37.23653,-76.20799,1550160.24
14643,14.3112,,,1.23888,,,,,5.08,,8.0,37.23653,-76.20799,1550160.24
14644,14.952,,,0.676,,,,,5.46,,8.0,37.23653,-76.20799,1550160.24
14645,15.1656,12.07,7.91,0.676,15.8,1.5,12.45128,26136.0,6.38,6.923,1.0,37.58847,-76.16216,1552323.06
14646,18.0492,12.32,8.21,0.676,10.12,1.6,8.0762,26863.0,4.48,5.492,6.0,37.4868,-76.15633,1552315.14
14647,20.7192,13.16,7.94,0.676,17.04,1.6,13.47336,28010.0,6.5,7.203,5.0,37.41153,-76.15966,1552313.28
14648,,,,,,,,,,,0.0,37.41153,-76.15966,1552313.28
14649,21.0396,12.29,8.35,0.676,12.26,1.1,9.68332,19585.0,6.52,6.778,4.0,37.23653,-76.20799,1552552.26
14650,9.7188,9.44,8.19,0.676,11.44,1.5,10.37445,19181.0,4.86,12.174,8.0,37.58847,-76.16216,1555417.08
14651,13.7772,,,0.72624,,,,,12.82,,11.0,37.58847,-76.16216,1555417.08
14652,13.7772,,,0.676,,,,,11.42,,11.0,37.58847,-76.16216,1555417.08
14653,,,,,,,,,,,0.0,37.58847,-76.16216,1555417.08
14654,12.1752,9.18,8.13,0.676,12.42,1.0,9.07824,20703.0,12.84,12.964,7.0,37.4868,-76.15633,1555409.28
14655,,,,,,,,,,,0.0,37.4868,-76.15633,1555409.28
14656,16.1268,,,0.676,,,,,16.6,,9.0,37.4868,-76.15633,1555409.28
14657,16.2336,,,0.676,,,,,14.76,,9.0,37.4868,-76.15633,1555409.28
14658,15.486,9.95,8.14,1.48452,13.29,1.6,10.37648,22036.0,5.86,13.154,8.0,37.41153,-76.15966,1555407.3
14659,11.5344,,,0.676,,,,,6.2,,1.0,37.41153,-76.15966,1555407.3
14660,12.1752,,,0.676,,,,,6.24,,1.0,37.41153,-76.15966,1555407.3
14661,,,,,,,,,,,0.0,37.23653,-76.20799,1556017.74
14662,22.6416,10.67,8.16,0.676,15.06,1.6,12.00529,24688.0,7.3,15.008,9.0,37.23653,-76.20799,1556017.74
14663,,,,,,,,,,,1.0,37.23653,-76.20799,1556017.74
14664,18.69,,,0.676,,,,,7.74,,1.0,37.23653,-76.20799,1556017.74
14665,10.68,,,0.676,,,,,4.82,,1.0,37.23653,-76.20799,1556017.74
14666,,,,,,,,,,,1.0,37.23653,-76.20799,1556017.74
14667,12.3888,8.88,8.45,0.676,10.76,1.6,6.17477,18154.0,4.14,19.076,8.0,37.58847,-76.16216,1558524.84
14668,8.811,8.6,8.36,0.676,10.83,,8.70083,17755.0,4.4,21.194,6.0,37.4868,-76.15633,1558359.96
14669,,,,,,1.9,,,,,0.0,37.4868,-76.15633,1558359.96
14670,6.675,,,0.676,,,,,,,8.0,37.4868,-76.15633,1558359.96
14671,11.214,7.99,7.89,0.676,10.32,1.9,12.55148,17470.0,3.88,18.34,7.0,37.41153,-76.15966,1558357.74
14672,,,,,,,,,,,0.0,37.41153,-76.15966,1558357.74
14673,8.4372,9.03,8.32,0.676,14.57,1.4,7.70879,23973.0,5.0,19.031,3.0,37.23653,-76.20799,1558353.6
14674,13.884,7.65,8.42,0.676,12.32,1.3,6.57823,20585.0,18.45714,22.673,5.0,37.58847,-76.16216,1559811.84
14675,16.17257,7.72,8.44,0.676,12.31,0.9,8.13208,20577.0,8.46667,23.445,6.0,37.4868,-76.15633,1559819.34
14676,16.78286,8.08,7.96,0.676,20.01,0.9,13.10476,32023.0,7.6,24.044,5.0,37.41153,-76.15966,1559821.38
14677,,,,,,,,,,,0.0,37.23653,-76.20799,1559635.02
14678,14.151,8.09,8.07,0.676,13.43,0.9,11.2464,28753.0,8.2,22.204,6.0,37.23653,-76.20799,1559635.02
14679,8.01,,,0.9612,,,,,6.3,,8.0,37.23653,-76.20799,1559635.02
14680,9.078,,,0.676,,,,,8.275,,8.0,37.23653,-76.20799,1559635.02
14681,9.45943,5.96,8.52,0.676,14.41,0.9,6.53427,21054.0,11.15,25.142,8.0,37.58847,-76.16216,1561458.42
14682,,,,,,,,,,,0.0,37.58847,-76.16216,1561458.42
14683,11.57,7.94,8.57,0.676,13.54,1.0,6.99118,31688.0,7.075,24.434,7.0,37.4868,-76.15633,1561465.98
14684,2.67,,,1.8156,,,,,15.075,,9.0,37.4868,-76.15633,1561465.98
14685,4.094,,,1.2638,,,,,11.5,,9.0,37.4868,-76.15633,1561465.98
14686,10.324,7.59,7.67,0.676,14.02,0.8,13.33618,23219.0,17.325,25.578,6.0,37.41153,-76.15966,1561467.96
14687,,,,,,,,,,,8.0,37.41153,-76.15966,1561467.96
14688,13.528,7.83,8.36,0.676,16.42,0.7,9.95773,26824.0,6.05,24.84,5.0,37.23653,-76.20799,1561471.44
14689,,,,,,,,,,,0.0,37.23653,-76.20799,1561471.44
14690,13.12114,5.2,7.65,0.676,10.75,1.0,12.6164,18227.0,6.4,26.657,8.0,37.58847,-76.16216,1562745.6
14691,,,,,,,,,,,0.0,37.58847,-76.16216,1562745.6
14692,11.13771,5.39,8.68,0.676,12.72,1.2,5.25225,21284.0,5.8,24.647,7.0,37.4868,-76.15633,1562753.7
14693,3.66171,,,0.93069,,,,,10.25,,9.0,37.4868,-76.15633,1562753.7
14694,7.78114,,,0.86966,,,,,9.8,,9.0,37.4868,-76.15633,1562753.7
14695,8.544,4.66,7.88,0.676,12.98,0.9,12.69815,21681.0,8.175,24.833,6.0,37.41153,-76.15966,1562755.62
14696,10.83257,7.88,8.67,0.676,15.99,1.0,6.16147,26220.0,8.51429,27.485,3.0,37.23653,-76.20799,1562758.98
14697,,6.47,8.1,,14.49,1.1,7.54681,24016.0,,27.485,6.0,37.58847,-76.16216,1563978.72
14698,,5.78,8.31,,14.56,,,24104.0,,28.056,8.0,37.58847,-76.16216,1563978.72
14699,,,,,,,,,,,0.0,37.58847,-76.16216,1563978.72
14700,,7.47,8.42,,14.57,1.2,7.50601,24127.0,,28.588,3.0,37.4868,-76.15633,1564060.92
14701,,7.88,8.51,,14.61,1.1,7.07051,24384.0,,28.605,2.0,37.41153,-76.15966,1564062.54
14702,,6.28,8.21,,18.07,1.2,10.30867,29315.0,,26.693,7.0,37.23653,-76.20799,1564070.34
14703,8.1168,6.49,7.89,0.676,15.23,1.4,14.06996,25090.0,4.26,24.983,6.0,37.58847,-76.16216,1565163.54
14704,8.4372,6.44,7.9,0.676,23.6,1.5,14.98732,37267.0,4.96,26.813,3.0,37.41153,-76.15966,1565080.02
14705,,,,,,1.9,,,,,0.0,37.23653,-76.20799,1565009.76
14706,5.6604,7.14,8.31,0.676,17.63,,9.88533,28685.0,9.0,26.755,2.0,37.23653,-76.20799,1565009.76
14707,,,,,,,,,,,9.0,37.58847,-76.16216,1566980.16
14708,6.6216,7.16,8.28,1.15344,17.54,1.9,9.06326,28698.0,3.64,24.857,1.0,37.58847,-76.16216,1566980.16
14709,5.9808,,,0.676,,,,,3.98,,11.0,37.58847,-76.16216,1566980.16
14710,5.874,,,0.70488,,,,,5.56,,11.0,37.58847,-76.16216,1566980.16
14711,7.7964,6.64,8.23,0.676,23.45,1.2,18.13683,26805.0,7.28,25.462,8.0,37.4868,-76.15633,1566988.32
14712,,,,,,,,,,,1.0,37.4868,-76.15633,1566988.32
14713,8.9445,,,0.86775,,,,,18.04,,10.0,37.4868,-76.15633,1566988.32
14714,8.1435,,,0.676,,,,,16.28,,10.0,37.4868,-76.15633,1566988.32
14715,7.9032,6.85,8.29,0.99324,17.16,1.5,9.46457,40442.0,18.1,25.425,6.0,37.41153,-76.15966,1566990.36
14716,9.078,7.31,8.3,0.70488,18.87,,10.59327,29637.0,18.86,25.541,8.0,37.23653,-76.20799,1567001.58
14717,,,,,,1.4,,,,,0.0,37.23653,-76.20799,1567001.58
14718,,,,,,,,,,,0.0,37.58847,-76.16216,1568640.0
14719,3.4176,6.08,7.72,0.676,16.32,1.9,14.75232,26707.0,4.12,25.256,1.0,37.58847,-76.16216,1568640.0
14720,5.6604,7.06,8.29,0.676,17.55,1.9,9.28809,28505.0,3.58,25.191,6.0,37.4868,-76.15633,1568632.92
14721,5.9808,6.8,8.26,0.676,18.78,1.9,9.89226,28908.0,4.42,25.179,5.0,37.41153,-76.15966,1568630.82
14722,,,,,,,,,,,0.0,37.41153,-76.15966,1568630.82
14723,4.9128,7.53,8.09,0.676,19.61,2.3,11.6761,31067.0,4.94,23.498,4.0,37.23653,-76.20799,1568978.82
14724,8.3304,8.29,8.21,0.676,19.13,2.1,12.28436,39548.0,3.64,20.618,9.0,37.58847,-76.16216,1571069.34
14725,,,,,,,,,,,0.0,37.58847,-76.16216,1571069.34
14726,3.9516,,,0.9078,,,,,8.78,,11.0,37.58847,-76.16216,1571069.34
14727,4.806,,,0.676,,,,,8.2,,11.0,37.58847,-76.16216,1571069.34
14728,6.1944,7.67,8.11,0.676,21.25,1.7,13.23046,33813.0,10.04,20.71,6.0,37.4868,-76.15633,1571062.02
14729,,,,,,,,,,,0.0,37.4868,-76.15633,1571062.02
14730,8.4372,7.48,8.14,0.676,21.34,1.5,16.69916,33318.0,6.66,20.738,7.0,37.41153,-76.15966,1571060.04
14731,,,,,,,,,,,0.0,37.41153,-76.15966,1571060.04
14732,8.01,8.06,8.16,1.31364,22.09,1.5,14.87759,34842.0,5.28,20.816,6.0,37.23653,-76.20799,1571155.08
14733,6.0876,,,1.0146,,,,,9.04,,8.0,37.23653,-76.20799,1571155.08
14734,5.6604,,,0.84372,,,,,9.46,,8.0,37.23653,-76.20799,1571155.08
14735,,8.72,7.95,,23.55,,,37240.0,,11.417,10.0,37.58847,-76.16216,1574234.1
14736,,9.94,8.03,,19.12,,,30808.0,,10.961,1.0,37.58847,-76.16216,1574234.1
14737,3.6312,,,0.676,,1.4,14.57719,,6.54,,10.0,37.58847,-76.16216,1574234.1
14738,,,,,,,,,,,0.0,37.58847,-76.16216,1574234.1
14739,5.6604,8.54,7.98,0.676,23.94,2.0,17.03934,36701.0,7.62,15.433,3.0,37.23653,-76.20799,1573472.28
14740,8.3304,10.29,8.1,1.47384,22.48,1.6,17.54866,35922.0,6.52,9.102,3.0,37.23653,-76.20799,1575891.3
14741,,,,,,,,,,,0.0,37.23653,-76.20799,1575891.3
14742,3.8448,10.44,8.2,0.676,19.2,2.7,15.79492,31092.0,4.94,7.94,4.0,37.58847,-76.16216,1579078.62
14743,3.5244,10.37,8.18,0.676,20.48,2.3,15.92116,32972.0,11.16,8.093,4.0,37.4868,-76.15633,1579086.42
14744,5.0196,10.23,8.19,1.48452,20.44,1.9,16.06759,33310.0,11.22,8.174,4.0,37.41153,-76.15966,1579088.28
14745,4.3788,10.22,8.13,0.676,21.47,1.8,17.34955,34407.0,5.82,8.534,3.0,37.23653,-76.20799,1579092.48
14746,8.544,12.42,8.3,0.676,17.94,2.0,14.14396,29283.0,7.3,6.934,4.0,37.58847,-76.16216,1582025.52
14747,,,,,,,,,,,1.0,37.58847,-76.16216,1582025.52
14748,13.0296,12.14,8.26,0.676,18.31,2.0,14.22293,29564.0,37.28,7.636,4.0,37.4868,-76.15633,1582034.82
14749,7.476,11.92,8.08,0.676,18.49,1.8,15.44301,30034.0,10.62,7.861,2.0,37.41153,-76.15966,1582037.34
14750,5.2332,11.05,8.16,0.89712,20.06,1.4,15.79144,39840.0,7.6,7.136,9.0,37.23653,-76.20799,1582618.44
14751,3.9516,,,0.676,,,,,5.2,,1.0,37.23653,-76.20799,1582618.44
14752,3.6312,,,0.676,,,,,6.82,,1.0,37.23653,-76.20799,1582618.44
14753,4.1385,,,0.81435,,,,,12.54,,12.0,37.58847,-76.16216,1590595.14
14754,,8.45,8.18,,14.98,1.7,16.81338,26974.0,,18.98,1.0,37.58847,-76.16216,1590595.14
14755,5.607,,,1.3083,,,,,11.9,,10.0,37.4868,-76.15633,1590577.44
14756,,9.48,8.24,,14.4,1.8,8.97326,35485.0,,18.246,1.0,37.4868,-76.15633,1590577.44
14757,,,,,,,,,,,5.0,37.41153,-76.15966,1590573.06
14758,6.0075,,,1.4685,,,,,16.025,,10.0,37.41153,-76.15966,1590573.06
14759,,,,,16.72,2.0,17.42466,37696.0,,16.77,1.0,37.41153,-76.15966,1590573.06
14760,,,,,,,,,,,6.0,37.23653,-76.20799,1590568.68
14761,6.942,,,1.74885,,,,,16.66,,9.0,37.23653,-76.20799,1590568.68
14762,,,,,16.78,1.8,15.45505,29663.0,,18.865,1.0,37.23653,-76.20799,1590568.68
14763,1.7355,,,0.97455,,,,,7.875,,11.0,37.58847,-76.16216,1593002.82
14764,,3.98,8.36,,14.77,1.0,14.58972,24347.0,,25.363,1.0,37.58847,-76.16216,1593002.82
14765,,4.94,8.08,,23.24,1.2,9.23965,26207.0,,21.08,1.0,37.4868,-76.15633,1592995.38
14766,2.74629,,,1.52571,,,,,23.075,,10.0,37.4868,-76.15633,1592995.38
14767,,5.45,8.04,,23.35,1.3,15.80099,36826.0,,23.224,9.0,37.41153,-76.15966,1592819.4
14768,2.314,,,0.676,,,,,23.8,,9.0,37.41153,-76.15966,1592819.4
14769,3.66171,,,1.35789,,,,,6.72,,9.0,37.23653,-76.20799,1592989.92
14770,,5.92,7.85,,24.32,1.1,15.78403,37872.0,,21.599,1.0,37.23653,-76.20799,1592989.92
14771,1.4685,,,0.676,,,,,6.9,,12.0,37.58847,-76.16216,1594976.52
14772,,2.09,8.25,,16.92,1.4,14.23026,27558.0,,25.989,1.0,37.58847,-76.16216,1594976.52
14773,,3.08,8.32,,17.88,1.5,9.58634,29073.0,,28.26,1.0,37.4868,-76.15633,1594974.54
14774,1.958,,,1.157,,,,,6.26,,10.0,37.4868,-76.15633,1594974.54
14775,,2.76,8.25,,24.1,1.2,9.24492,30277.0,,28.377,1.0,37.41153,-76.15966,1594887.3
14776,1.98343,,,0.676,,,,,9.11429,,10.0,37.41153,-76.15966,1594887.3
14777,3.738,,,0.676,,,,,6.56,,8.0,37.23653,-76.20799,1594824.0
14778,,,,,,1.4,,,,,0.0,37.23653,-76.20799,1594824.0
14779,,2.02,7.48,,17.02,,15.05793,27815.0,,29.194,1.0,37.23653,-76.20799,1594824.0
14780,,,,,,,,,,,6.0,37.58847,-76.16216,1596800.58
14781,10.8135,8.06,8.29,0.676,19.02,1.4,10.35985,30767.0,10.44,28.71,1.0,37.58847,-76.16216,1596800.58
14782,,,,,,,,,,,6.0,37.58847,-76.16216,1596800.58
14783,3.916,4.55,7.98,0.8188,20.93,0.8,10.51595,33532.0,15.675,28.217,9.0,37.4868,-76.15633,1596793.08
14784,,,,,,,,,,,1.0,37.4868,-76.15633,1596793.08
14785,5.162,4.39,8.06,0.8188,22.36,1.0,12.65632,35322.0,7.6,27.793,11.0,37.41153,-76.15966,1596791.1
14786,,,,,,,,,,,1.0,37.41153,-76.15966,1596791.1
14787,,,,,,,,,,,9.0,37.23653,-76.20799,1596715.32
14788,5.696,7.79,7.97,2.0292,21.89,0.9,14.00281,37215.0,33.83333,27.56,9.0,37.23653,-76.20799,1596715.32
14789,,,,,,,,,,,1.0,37.23653,-76.20799,1596715.32
14790,17.355,,,0.676,,,,,9.75,,1.0,37.23653,-76.20799,1596715.32
14791,,,,,,,,,,,1.0,37.23653,-76.20799,1596715.32
14792,,,,,,,,,,,1.0,37.23653,-76.20799,1596715.32
14793,14.151,,,0.676,,,,,10.125,,1.0,37.23653,-76.20799,1596715.32
14794,,,,,,,,,,,1.0,37.23653,-76.20799,1596715.32
14795,7.3425,6.55,8.09,0.676,16.93,1.6,8.94223,26960.0,11.2,27.537,5.0,37.58847,-76.16216,1598354.64
14796,3.382,6.36,7.81,1.2282,23.03,1.7,9.13834,36507.0,25.95,27.397,9.0,37.4868,-76.15633,1598347.86
14797,4.272,4.4,7.93,1.7088,21.59,1.6,11.37983,36393.0,5.26,27.291,11.0,37.41153,-76.15966,1598346.0
14798,7.298,7.76,8.2,1.6732,18.36,1.7,9.92,29784.0,21.37143,28.432,8.0,37.23653,-76.20799,1598450.94
14799,,,,,,,,,,,1.0,37.23653,-76.20799,1598450.94
14800,,,,,,,,,,,1.0,37.23653,-76.20799,1598450.94
14801,,,,,,,,,,,3.0,37.23653,-76.20799,1598450.94
14802,6.3012,,,0.676,,,,,5.76,,1.0,37.23653,-76.20799,1598450.94
14803,,,,,,,,,,,1.0,37.23653,-76.20799,1598450.94
14804,6.3012,,,0.676,,,,,5.4,,1.0,37.23653,-76.20799,1598450.94
14805,,,,,,,,,,,1.0,37.23653,-76.20799,1598450.94
14806,5.0196,7.54,8.18,0.676,18.44,1.4,10.85108,30289.0,7.4,24.551,9.0,37.58847,-76.16216,1600257.96
14807,,,,,,,,,,,0.0,37.58847,-76.16216,1600257.96
14808,4.094,4.65,8.06,2.759,24.12,1.3,15.37195,29199.0,32.63334,24.814,10.0,37.4868,-76.15633,1600250.16
14809,6.052,5.3,8.05,0.676,23.29,1.1,10.70806,28624.0,9.075,25.39,11.0,37.41153,-76.15966,1600248.18
14810,,,,,,,,,,,0.0,37.41153,-76.15966,1600248.18
14811,9.1848,6.24,8.09,0.676,20.13,1.3,11.65731,37620.0,7.74,25.345,6.0,37.23653,-76.20799,1600244.16
14812,7.0755,,,1.80225,,,,,19.475,,9.0,37.23653,-76.20799,1600244.16
14813,7.0755,,,1.8957,,,,,21.525,,9.0,37.23653,-76.20799,1600244.16
14814,,,,,,,,,,,9.0,37.58847,-76.16216,1602592.98
14815,3.8448,6.64,8.17,0.676,17.81,1.7,11.76364,28784.0,20.275,20.201,7.0,37.58847,-76.16216,1602592.98
14816,1.068,5.17,7.87,0.72624,18.01,1.2,12.32232,29085.0,3.76,20.206,9.0,37.4868,-76.15633,1602601.14
14817,1.602,5.6,7.92,1.0146,22.61,1.4,15.37912,35763.0,16.3,20.118,12.0,37.41153,-76.15966,1602602.82
14818,2.0292,6.99,8.13,0.676,22.48,1.4,14.352,40291.0,5.22,20.612,4.0,37.23653,-76.20799,1602520.32
14819,,,,,,,,,,,9.0,37.23653,-76.20799,1605526.2
14820,4.3788,7.9,8.0,0.676,23.11,0.9,16.62876,36464.0,13.775,16.662,3.0,37.23653,-76.20799,1605526.2
14821,14.3112,11.04,8.43,3.94092,20.46,1.4,14.95634,33060.0,5.02,5.899,9.0,37.58847,-76.16216,1611322.2
14822,12.282,9.72,8.45,6.68835,22.99,1.2,13.43622,36736.0,4.56,5.305,10.0,37.4868,-76.15633,1611569.76
14823,11.748,10.11,8.42,3.67125,20.73,0.8,12.46303,33922.0,10.525,5.288,11.0,37.41153,-76.15966,1611571.62
14824,8.7576,10.5,8.4,2.30688,19.16,1.3,13.38076,31166.0,7.86,5.622,6.0,37.23653,-76.20799,1611574.86
14825,9.8256,11.84,8.21,2.80884,17.01,1.2,13.43186,28157.0,14.26,3.966,8.0,37.58847,-76.16216,1612869.36
14826,9.345,12.11,8.22,2.14935,16.81,0.8,13.46326,27818.0,16.875,4.262,10.0,37.4868,-76.15633,1612960.68
14827,23.14,11.99,8.18,3.27075,17.2,0.7,14.63072,28366.0,52.925,4.619,12.0,37.41153,-76.15966,1612875.54
14828,11.0004,11.61,8.2,3.10788,20.04,0.9,15.75557,32039.0,13.56,4.318,8.0,37.23653,-76.20799,1612878.6
14829,10.5465,11.36,8.08,0.676,14.87,1.9,11.04718,24660.0,4.96,6.966,8.0,37.58847,-76.16216,1615988.76
14830,11.0805,11.59,8.03,0.97455,15.27,1.8,12.33819,25268.0,8.46,6.733,10.0,37.4868,-76.15633,1615991.64
14831,7.3692,10.11,8.1,2.20008,20.46,1.8,16.05484,33015.0,5.88,7.253,1.0,37.41153,-76.15966,1615993.86
14832,,,,,,,,,,,9.0,37.23653,-76.20799,1615890.3
14833,9.612,10.63,8.05,1.00392,19.49,1.5,14.48174,33763.0,9.54,7.021,6.0,37.23653,-76.20799,1615890.3
14834,,,,,,,,,,,0.0,37.23653,-76.20799,1615890.3
14835,25.4184,9.2,8.08,0.676,15.1,1.5,12.25671,28591.0,5.58,10.31,5.0,37.58847,-76.16216,1617628.68
14836,9.612,9.36,8.26,0.676,17.91,1.7,10.8239,24290.0,4.56,12.864,1.0,37.4868,-76.15633,1617631.08
14837,,,,,,,,,,,9.0,37.4868,-76.15633,1617631.08
14838,7.7964,9.92,8.2,0.676,15.29,1.3,11.28417,25120.0,6.16,10.388,11.0,37.41153,-76.15966,1617611.7
14839,,,,,,,,,,,0.0,37.41153,-76.15966,1617611.7
14840,16.2336,10.22,8.07,0.676,18.57,1.7,15.21216,30014.0,5.26,10.549,6.0,37.23653,-76.20799,1617787.8
14841,7.0488,8.41,7.86,0.676,15.21,1.7,13.41362,24901.0,6.62,16.73,1.0,37.58847,-76.16216,1620988.74
14842,7.476,8.96,8.16,0.676,16.25,1.7,11.5293,27054.0,5.58,16.895,3.0,37.4868,-76.15633,1620921.06
14843,,8.03,8.03,,16.9,,,27411.0,,16.533,9.0,37.4868,-76.15633,1620921.06
14844,8.544,9.1,8.13,0.676,16.64,2.2,11.63286,27401.0,5.72,16.844,3.0,37.41153,-76.15966,1620922.8
14845,9.078,9.02,8.17,0.676,19.39,2.3,13.15044,31088.0,5.36,16.752,3.0,37.23653,-76.20799,1620749.94
14846,,,,,,,,,,,0.0,37.23653,-76.20799,1622543.16
14847,,,,,,,,,,,1.0,37.23653,-76.20799,1622543.16
14848,6.8352,6.73,7.87,0.676,20.7,1.0,12.78953,31682.0,8.72,20.018,6.0,37.23653,-76.20799,1622543.16
14849,3.204,,,0.75828,,,,,12.425,,8.0,37.23653,-76.20799,1622543.16
14850,2.67,,,1.29228,,,,,15.2,,8.0,37.23653,-76.20799,1622543.16
14851,6.10286,5.78,8.15,0.676,15.64,1.5,9.13981,27549.0,9.18,24.121,6.0,37.58847,-76.16216,1624612.56
14852,5.34,5.76,7.98,0.676,17.47,0.9,13.18966,28364.0,10.225,24.245,6.0,37.4868,-76.15633,1624629.42
14853,,6.3,8.02,,17.69,,,28682.0,,23.17,6.0,37.4868,-76.15633,1624629.42
14854,3.66171,5.54,8.12,1.25109,19.56,0.9,10.38054,28135.0,26.22857,24.211,11.0,37.41153,-76.15966,1624609.44
14855,,6.61,8.09,,17.44,,,28227.0,,24.186,2.0,37.41153,-76.15966,1624609.44
14856,8.23886,,,0.676,,,,,11.6,,1.0,37.41153,-76.15966,1624609.44
14857,6.56057,,,0.676,,,,,10.85,,1.0,37.41153,-76.15966,1624609.44
14858,,,,,,,,,,,0.0,37.41153,-76.15966,1624609.44
14859,6.10286,4.84,7.85,0.676,23.64,1.4,15.4658,32351.0,5.84,23.047,4.0,37.23653,-76.20799,1624273.86
14860,,,,,,,,,,,7.0,37.23653,-76.20799,1624273.86
14861,,6.65,8.02,,20.49,,,37249.0,,24.297,4.0,37.23653,-76.20799,1624273.86
14862,6.71314,2.26,7.65,0.676,22.15,1.0,14.83518,30085.0,4.94,24.468,8.0,37.58847,-76.16216,1625578.5
14863,,,,,,,,,,,0.0,37.58847,-76.16216,1625578.5
14864,,,,,,1.5,,,,,0.0,37.4868,-76.15633,1625561.52
14865,7.62857,5.96,8.08,0.676,16.96,,9.65202,27646.0,14.575,25.73,5.0,37.4868,-76.15633,1625561.52
14866,8.84914,6.46,8.05,0.676,16.95,1.4,9.92387,27625.0,17.875,25.596,6.0,37.41153,-76.15966,1625581.86
14867,5.34,7.17,7.85,0.676,21.07,1.0,19.82622,43951.0,4.56,21.112,4.0,37.23653,-76.20799,1625557.08
14868,,6.6,7.66,,17.26,,12.79499,28172.0,,28.763,7.0,37.58847,-76.16216,1626785.1
14869,,,,,,1.6,,,,,0.0,37.58847,-76.16216,1626785.1
14870,,,,,,,,,,,0.0,37.58847,-76.16216,1626785.1
14871,,7.54,7.79,,17.21,1.8,11.40896,28071.0,,26.058,2.0,37.4868,-76.15633,1626770.34
14872,,,,,,,,,,,0.0,37.4868,-76.15633,1626770.34
14873,,7.81,7.77,,17.26,1.4,14.21129,28144.0,,28.351,3.0,37.41153,-76.15966,1626787.74
14874,,8.45,8.39,,18.14,1.7,10.05939,29424.0,,24.87,2.0,37.23653,-76.20799,1626766.74
14875,9.345,6.85,8.28,0.676,16.73,0.9,8.79759,26239.0,5.42,25.801,4.0,37.58847,-76.16216,1628164.44
14876,,,,,,,,,,,0.0,37.58847,-76.16216,1628164.44
14877,4.539,3.81,8.34,0.676,24.89,1.1,10.15866,27686.0,5.3,26.185,7.0,37.4868,-76.15633,1628171.4
14878,,6.49,8.26,,17.41,,,28321.0,,25.599,7.0,37.4868,-76.15633,1628171.4
14879,3.382,,,0.676,,,,,8.74,,9.0,37.4868,-76.15633,1628171.4
14880,2.136,,,0.979,,,,,13.575,,9.0,37.4868,-76.15633,1628171.4
14881,4.628,5.99,8.34,0.676,18.6,2.1,9.87622,30056.0,7.06,25.49,8.0,37.41153,-76.15966,1628173.08
14882,3.05143,,,0.79337,,,,,10.58,,10.0,37.41153,-76.15966,1628173.08
14883,2.848,,,0.676,,,,,11.82,,10.0,37.41153,-76.15966,1628173.08
14884,,7.5,8.28,,20.45,,,32767.0,,25.446,7.0,37.23653,-76.20799,1628245.44
14885,10.56133,7.26,8.33,0.676,19.04,1.5,11.01724,30706.0,5.0,25.649,5.0,37.23653,-76.20799,1628245.44
14886,9.078,3.84,8.26,0.79032,18.31,1.4,8.30772,28187.0,4.56,29.068,6.0,37.58847,-76.16216,1629811.38
14887,7.9032,7.52,7.84,0.676,17.07,1.4,12.07882,27892.0,5.66,27.433,4.0,37.4868,-76.15633,1629813.72
